"","threshold","method","testing_population","mean_FDR","mean_FPR","mean_FNR","mean_true_positive","mean_false_positive","mean_true_negative","mean_false_negative","plot_legend","overlap_percentage"
"195",3.18367346938775,"TL","YRI",NA,0,0.9992,1.6,0,2000,1998.4,"TL(Y&C2Y)",100
"196",3.3469387755102,"TL","YRI",NA,0,0.9997,0.6,0,2000,1999.4,"TL(Y&C2Y)",100
"197",3.51020408163265,"TL","YRI",NA,0,0.9998,0.4,0,2000,1999.6,"TL(Y&C2Y)",100
"198",3.6734693877551,"TL","YRI",NA,0,0.9998,0.4,0,2000,1999.6,"TL(Y&C2Y)",100
"199",3.83673469387755,"TL","YRI",NA,0,0.9999,0.2,0,2000,1999.8,"TL(Y&C2Y)",100
"200",4,"TL","YRI",NA,0,0.9999,0.2,0,2000,1999.8,"TL(Y&C2Y)",100
"201",-4,"LS.CEU","CEU",0.499987499124931,0.99995,0,10000,9999.5,0.5,0,"LS(C2C)",100
"202",-3.83673469387755,"LS.CEU","CEU",0.499984998999925,0.99994,0,10000,9999.4,0.6,0,"LS(C2C)",100
"203",-3.6734693877551,"LS.CEU","CEU",0.499964995499312,0.99986,0,10000,9998.6,1.4,0,"LS(C2C)",100
"204",-3.51020408163265,"LS.CEU","CEU",0.499919982745937,0.99968,0,10000,9996.8,3.2,0,"LS(C2C)",100
"205",-3.3469387755102,"LS.CEU","CEU",0.499839938473563,0.99936,0,10000,9993.6,6.4,0,"LS(C2C)",100
"206",-3.18367346938776,"LS.CEU","CEU",0.499689794606733,0.99876,0,10000,9987.6,12.4,0,"LS(C2C)",100
"207",-3.02040816326531,"LS.CEU","CEU",0.499409283115682,0.99763,1e-05,9999.9,9976.3,23.7,0.1,"LS(C2C)",100
"208",-2.85714285714286,"LS.CEU","CEU",0.498950264811039,0.9958,1e-05,9999.9,9958,42,0.1,"LS(C2C)",100
"209",-2.69387755102041,"LS.CEU","CEU",0.498145532341304,0.9926,1e-05,9999.9,9926,74,0.1,"LS(C2C)",100
"210",-2.53061224489796,"LS.CEU","CEU",0.496908285152013,0.98768,3e-05,9999.7,9876.8,123.2,0.3,"LS(C2C)",100
"211",-2.36734693877551,"LS.CEU","CEU",0.495071460249004,0.98042,6e-05,9999.4,9804.2,195.8,0.6,"LS(C2C)",100
"212",-2.20408163265306,"LS.CEU","CEU",0.492408031359687,0.96999,1e-04,9999,9699.9,300.1,1,"LS(C2C)",100
"213",-2.04081632653061,"LS.CEU","CEU",0.488464025449852,0.95467,0.00024,9997.6,9546.7,453.3,2.4,"LS(C2C)",100
"214",-1.87755102040816,"LS.CEU","CEU",0.482750177754468,0.93282,0.00052,9994.8,9328.2,671.8,5.2,"LS(C2C)",100
"215",-1.71428571428571,"LS.CEU","CEU",0.475266855646899,0.90461,0.00124,9987.6,9046.1,953.9,12.4,"LS(C2C)",100
"216",-1.55102040816327,"LS.CEU","CEU",0.46549257814831,0.86874,0.00246,9975.4,8687.4,1312.6,24.6,"LS(C2C)",100
"217",-1.38775510204082,"LS.CEU","CEU",0.453013680917487,0.82425,0.00477,9952.3,8242.5,1757.5,47.7,"LS(C2C)",100
"218",-1.22448979591837,"LS.CEU","CEU",0.437591398478238,0.77109,0.00897,9910.3,7710.9,2289.1,89.7,"LS(C2C)",100
"219",-1.06122448979592,"LS.CEU","CEU",0.419466945337225,0.71118,0.01575,9842.5,7111.8,2888.2,157.5,"LS(C2C)",100
"220",-0.897959183673469,"LS.CEU","CEU",0.39793917311979,0.64354,0.02637,9736.3,6435.4,3564.6,263.7,"LS(C2C)",100
"221",-0.734693877551021,"LS.CEU","CEU",0.374512070212681,0.5732,0.04269,9573.1,5732,4268,426.9,"LS(C2C)",100
"222",-0.571428571428572,"LS.CEU","CEU",0.348260054948464,0.49904,0.06611,9338.9,4990.4,5009.6,661.1,"LS(C2C)",100
"223",-0.408163265306123,"LS.CEU","CEU",0.320529632138509,0.42526,0.09854,9014.6,4252.6,5747.4,985.4,"LS(C2C)",100
"224",-0.244897959183674,"LS.CEU","CEU",0.291224226996178,0.35247,0.14219,8578.1,3524.7,6475.3,1421.9,"LS(C2C)",100
"225",-0.0816326530612246,"LS.CEU","CEU",0.260954218674183,0.28414,0.19532,8046.8,2841.4,7158.6,1953.2,"LS(C2C)",100
"226",0.0816326530612246,"LS.CEU","CEU",0.232130007176217,0.22416,0.25851,7414.9,2241.6,7758.4,2585.1,"LS(C2C)",100
"227",0.244897959183673,"LS.CEU","CEU",0.204626880872853,0.17167,0.33278,6672.2,1716.7,8283.3,3327.8,"LS(C2C)",100
"228",0.408163265306122,"LS.CEU","CEU",0.17656487757736,0.12627,0.41111,5888.9,1262.7,8737.3,4111.1,"LS(C2C)",100
"229",0.571428571428571,"LS.CEU","CEU",0.152080221098084,0.09063,0.49466,5053.4,906.3,9093.7,4946.6,"LS(C2C)",100
"230",0.73469387755102,"LS.CEU","CEU",0.130998491118389,0.06322,0.58061,4193.9,632.2,9367.8,5806.1,"LS(C2C)",100
"231",0.897959183673469,"LS.CEU","CEU",0.110933931838228,0.0422,0.66178,3382.2,422,9578,6617.8,"LS(C2C)",100
"232",1.06122448979592,"LS.CEU","CEU",0.0930585810294068,0.02723,0.73465,2653.5,272.3,9727.7,7346.5,"LS(C2C)",100
"233",1.22448979591837,"LS.CEU","CEU",0.0806424573476655,0.01758,0.79964,2003.6,175.8,9824.2,7996.4,"LS(C2C)",100
"234",1.38775510204082,"LS.CEU","CEU",0.068348145226036,0.01068,0.85444,1455.6,106.8,9893.2,8544.4,"LS(C2C)",100
"235",1.55102040816327,"LS.CEU","CEU",0.0567095179547916,0.00615,0.89774,1022.6,61.5,9938.5,8977.4,"LS(C2C)",100
"236",1.71428571428571,"LS.CEU","CEU",0.0480098749861257,0.00345,0.93158,684.2,34.5,9965.5,9315.8,"LS(C2C)",100
"237",1.87755102040816,"LS.CEU","CEU",0.0382320635797468,0.00174,0.95617,438.3,17.4,9982.6,9561.7,"LS(C2C)",100
"238",2.04081632653061,"LS.CEU","CEU",0.0342488261427653,0.00097,0.9725,275,9.7,9990.3,9725,"LS(C2C)",100
"239",2.20408163265306,"LS.CEU","CEU",0.0297225492588148,0.00049,0.98364,163.6,4.9,9995.1,9836.4,"LS(C2C)",100
"240",2.36734693877551,"LS.CEU","CEU",0.0211136507643648,2e-04,0.99042,95.8,2,9998,9904.2,"LS(C2C)",100
"241",2.53061224489796,"LS.CEU","CEU",0.0168445067468693,9e-05,0.99465,53.5,0.9,9999.1,9946.5,"LS(C2C)",100
"242",2.69387755102041,"LS.CEU","CEU",0.00416666666666667,1e-05,0.99704,29.6,0.1,9999.9,9970.4,"LS(C2C)",100
"243",2.85714285714286,"LS.CEU","CEU",0.00714285714285714,1e-05,0.99836,16.4,0.1,9999.9,9983.6,"LS(C2C)",100
"244",3.02040816326531,"LS.CEU","CEU",0.0125,1e-05,0.99929,7.1,0.1,9999.9,9992.9,"LS(C2C)",100
"245",3.18367346938775,"LS.CEU","CEU",0,0,0.99969,3.1,0,10000,9996.9,"LS(C2C)",100
"246",3.3469387755102,"LS.CEU","CEU",NA,0,0.99986,1.4,0,10000,9998.6,"LS(C2C)",100
"247",3.51020408163265,"LS.CEU","CEU",NA,0,0.99994,0.6,0,10000,9999.4,"LS(C2C)",100
"248",3.6734693877551,"LS.CEU","CEU",NA,0,0.99997,0.3,0,10000,9999.7,"LS(C2C)",100
"249",3.83673469387755,"LS.CEU","CEU",NA,0,0.99999,0.1,0,10000,9999.9,"LS(C2C)",100
"250",4,"LS.CEU","CEU",NA,0,0.99999,0.1,0,10000,9999.9,"LS(C2C)",100
"251",-4,"LS.YRI","YRI",0.499974993748437,0.9999,0,2000,1999.8,0.2,0,"LS(Y2Y)",80
"252",-3.83673469387755,"LS.YRI","YRI",0.499962490622656,0.99985,0,2000,1999.7,0.3,0,"LS(Y2Y)",80
"253",-3.6734693877551,"LS.YRI","YRI",0.499924981245311,0.9997,0,2000,1999.4,0.6,0,"LS(Y2Y)",80
"254",-3.51020408163265,"LS.YRI","YRI",0.499874949978115,0.9995,0,2000,1999,1,0,"LS(Y2Y)",80
"255",-3.3469387755102,"LS.YRI","YRI",0.499837409306972,0.9993,5e-05,1999.9,1998.6,1.4,0.1,"LS(Y2Y)",80
"256",-3.18367346938776,"LS.YRI","YRI",0.499737284178712,0.99885,1e-04,1999.8,1997.7,2.3,0.2,"LS(Y2Y)",80
"257",-3.02040816326531,"LS.YRI","YRI",0.499611989850987,0.9982,0.00025,1999.5,1996.4,3.6,0.5,"LS(Y2Y)",80
"258",-2.85714285714286,"LS.YRI","YRI",0.499311005922088,0.9967,0.00055,1998.9,1993.4,6.6,1.1,"LS(Y2Y)",80
"259",-2.69387755102041,"LS.YRI","YRI",0.498783142568232,0.99425,9e-04,1998.2,1988.5,11.5,1.8,"LS(Y2Y)",80
"260",-2.53061224489796,"LS.YRI","YRI",0.498164747596862,0.9909,0.0018,1996.4,1981.8,18.2,3.6,"LS(Y2Y)",80
"261",-2.36734693877551,"LS.YRI","YRI",0.497149938914923,0.98565,0.00305,1993.9,1971.3,28.7,6.1,"LS(Y2Y)",80
"262",-2.20408163265306,"LS.YRI","YRI",0.495346087847292,0.97665,0.005,1990,1953.3,46.7,10,"LS(Y2Y)",80
"263",-2.04081632653061,"LS.YRI","YRI",0.493668776538083,0.967,0.0082,1983.6,1934,66,16.4,"LS(Y2Y)",80
"264",-1.87755102040816,"LS.YRI","YRI",0.490789279821912,0.95125,0.01305,1973.9,1902.5,97.5,26.1,"LS(Y2Y)",80
"265",-1.71428571428571,"LS.YRI","YRI",0.487253999177677,0.93185,0.0194,1961.2,1863.7,136.3,38.8,"LS(Y2Y)",80
"266",-1.55102040816327,"LS.YRI","YRI",0.483293828749296,0.90775,0.0295,1941,1815.5,184.5,59,"LS(Y2Y)",80
"267",-1.38775510204082,"LS.YRI","YRI",0.477874452805195,0.87615,0.04275,1914.5,1752.3,247.7,85.5,"LS(Y2Y)",80
"268",-1.22448979591837,"LS.YRI","YRI",0.471903645309802,0.8398,0.0602,1879.6,1679.6,320.4,120.4,"LS(Y2Y)",80
"269",-1.06122448979592,"LS.YRI","YRI",0.46560922923329,0.7971,0.08515,1829.7,1594.2,405.8,170.3,"LS(Y2Y)",80
"270",-0.897959183673469,"LS.YRI","YRI",0.457535404967301,0.7461,0.1154,1769.2,1492.2,507.8,230.8,"LS(Y2Y)",80
"271",-0.734693877551021,"LS.YRI","YRI",0.449273040625382,0.6907,0.1533,1693.4,1381.4,618.6,306.6,"LS(Y2Y)",80
"272",-0.571428571428572,"LS.YRI","YRI",0.437619956060692,0.6271,0.1941,1611.8,1254.2,745.8,388.2,"LS(Y2Y)",80
"273",-0.408163265306123,"LS.YRI","YRI",0.423694340304004,0.55905,0.23955,1520.9,1118.1,881.9,479.1,"LS(Y2Y)",80
"274",-0.244897959183674,"LS.YRI","YRI",0.412497716548965,0.49195,0.29935,1401.3,983.9,1016.1,598.7,"LS(Y2Y)",80
"275",-0.0816326530612246,"LS.YRI","YRI",0.400273237925293,0.4266,0.3609,1278.2,853.2,1146.8,721.8,"LS(Y2Y)",80
"276",0.0816326530612246,"LS.YRI","YRI",0.387414534226617,0.3604,0.43015,1139.7,720.8,1279.2,860.3,"LS(Y2Y)",80
"277",0.244897959183673,"LS.YRI","YRI",0.372178750300625,0.2987,0.49625,1007.5,597.4,1402.6,992.5,"LS(Y2Y)",80
"278",0.408163265306122,"LS.YRI","YRI",0.360348790632896,0.2452,0.56485,870.3,490.4,1509.6,1129.7,"LS(Y2Y)",80
"279",0.571428571428571,"LS.YRI","YRI",0.346950515763682,0.1971,0.6291,741.8,394.2,1605.8,1258.2,"LS(Y2Y)",80
"280",0.73469387755102,"LS.YRI","YRI",0.333018051289733,0.1542,0.6911,617.8,308.4,1691.6,1382.2,"LS(Y2Y)",80
"281",0.897959183673469,"LS.YRI","YRI",0.320193227992365,0.119,0.74735,505.3,238,1762,1494.7,"LS(Y2Y)",80
"282",1.06122448979592,"LS.YRI","YRI",0.305466937305621,0.08975,0.7959,408.2,179.5,1820.5,1591.8,"LS(Y2Y)",80
"283",1.22448979591837,"LS.YRI","YRI",0.297175463376544,0.06615,0.84345,313.1,132.3,1867.7,1686.9,"LS(Y2Y)",80
"284",1.38775510204082,"LS.YRI","YRI",0.274171853031335,0.04625,0.87755,244.9,92.5,1907.5,1755.1,"LS(Y2Y)",80
"285",1.55102040816327,"LS.YRI","YRI",0.260231726361606,0.0317,0.9095,181,63.4,1936.6,1819,"LS(Y2Y)",80
"286",1.71428571428571,"LS.YRI","YRI",0.244414114808492,0.0212,0.93445,131.1,42.4,1957.6,1868.9,"LS(Y2Y)",80
"287",1.87755102040816,"LS.YRI","YRI",0.240302213885881,0.0144,0.95425,91.5,28.8,1971.2,1908.5,"LS(Y2Y)",80
"288",2.04081632653061,"LS.YRI","YRI",0.227894918051569,0.00885,0.96995,60.1,17.7,1982.3,1939.9,"LS(Y2Y)",80
"289",2.20408163265306,"LS.YRI","YRI",0.217302816244336,0.0055,0.97995,40.1,11,1989,1959.9,"LS(Y2Y)",80
"290",2.36734693877551,"LS.YRI","YRI",0.230566066997519,0.0036,0.9877,24.6,7.2,1992.8,1975.4,"LS(Y2Y)",80
"291",2.53061224489796,"LS.YRI","YRI",0.240235862460926,0.00235,0.99245,15.1,4.7,1995.3,1984.9,"LS(Y2Y)",80
"292",2.69387755102041,"LS.YRI","YRI",0.242293123543124,0.00145,0.9953,9.4,2.9,1997.1,1990.6,"LS(Y2Y)",80
"293",2.85714285714286,"LS.YRI","YRI",0.204329004329004,7e-04,0.99705,5.9,1.4,1998.6,1994.1,"LS(Y2Y)",80
"294",3.02040816326531,"LS.YRI","YRI",0.261309523809524,6e-04,0.9982,3.6,1.2,1998.8,1996.4,"LS(Y2Y)",80
"295",3.18367346938775,"LS.YRI","YRI",NA,3e-04,0.999,2,0.6,1999.4,1998,"LS(Y2Y)",80
"296",3.3469387755102,"LS.YRI","YRI",NA,0.00025,0.9993,1.4,0.5,1999.5,1998.6,"LS(Y2Y)",80
"297",3.51020408163265,"LS.YRI","YRI",NA,2e-04,0.99955,0.9,0.4,1999.6,1999.1,"LS(Y2Y)",80
"298",3.6734693877551,"LS.YRI","YRI",NA,0.00015,0.9997,0.6,0.3,1999.7,1999.4,"LS(Y2Y)",80
"299",3.83673469387755,"LS.YRI","YRI",NA,0.00015,0.9999,0.2,0.3,1999.7,1999.8,"LS(Y2Y)",80
"300",4,"LS.YRI","YRI",NA,1e-04,0.9999,0.2,0.2,1999.8,1999.8,"LS(Y2Y)",80
"301",-4,"LS.CEU","YRI",0.5,1,0,2000,2000,0,0,"LS(C2Y)",80
"302",-3.83673469387755,"LS.CEU","YRI",0.499987496874219,0.99995,0,2000,1999.9,0.1,0,"LS(C2Y)",80
"303",-3.6734693877551,"LS.CEU","YRI",0.499962490622656,0.99985,0,2000,1999.7,0.3,0,"LS(C2Y)",80
"304",-3.51020408163265,"LS.CEU","YRI",0.499937478116403,0.9997,5e-05,1999.9,1999.4,0.6,0.1,"LS(C2Y)",80
"305",-3.3469387755102,"LS.CEU","YRI",0.499824887412425,0.9992,1e-04,1999.8,1998.4,1.6,0.2,"LS(C2Y)",80
"306",-3.18367346938776,"LS.CEU","YRI",0.499624624601119,0.9984,1e-04,1999.8,1996.8,3.2,0.2,"LS(C2Y)",80
"307",-3.02040816326531,"LS.CEU","YRI",0.499449198744825,0.9976,2e-04,1999.6,1995.2,4.8,0.4,"LS(C2Y)",80
"308",-2.85714285714286,"LS.CEU","YRI",0.49906022232924,0.9958,0.00045,1999.1,1991.6,8.4,0.9,"LS(C2Y)",80
"309",-2.69387755102041,"LS.CEU","YRI",0.498418566485273,0.99295,0.00075,1998.5,1985.9,14.1,1.5,"LS(C2Y)",80
"310",-2.53061224489796,"LS.CEU","YRI",0.497496873574513,0.9888,0.00125,1997.5,1977.6,22.4,2.5,"LS(C2Y)",80
"311",-2.36734693877551,"LS.CEU","YRI",0.496074475337999,0.9826,0.00185,1996.3,1965.2,34.8,3.7,"LS(C2Y)",80
"312",-2.20408163265306,"LS.CEU","YRI",0.494049552974172,0.97355,0.003,1994,1947.1,52.9,6,"LS(C2Y)",80
"313",-2.04081632653061,"LS.CEU","YRI",0.491333216493406,0.9611,0.005,1990,1922.2,77.8,10,"LS(C2Y)",80
"314",-1.87755102040816,"LS.CEU","YRI",0.488105335831062,0.9461,0.0078,1984.4,1892.2,107.8,15.6,"LS(C2Y)",80
"315",-1.71428571428571,"LS.CEU","YRI",0.483618272614139,0.92425,0.01315,1973.7,1848.5,151.5,26.3,"LS(C2Y)",80
"316",-1.55102040816327,"LS.CEU","YRI",0.478516957062479,0.8989,0.0204,1959.2,1797.8,202.2,40.8,"LS(C2Y)",80
"317",-1.38775510204082,"LS.CEU","YRI",0.471467021660166,0.8647,0.03065,1938.7,1729.4,270.6,61.3,"LS(C2Y)",80
"318",-1.22448979591837,"LS.CEU","YRI",0.462807562576624,0.82255,0.04525,1909.5,1645.1,354.9,90.5,"LS(C2Y)",80
"319",-1.06122448979592,"LS.CEU","YRI",0.45375910846308,0.7767,0.065,1870,1553.4,446.6,130,"LS(C2Y)",80
"320",-0.897959183673469,"LS.CEU","YRI",0.441933273899529,0.72145,0.08895,1822.1,1442.9,557.1,177.9,"LS(C2Y)",80
"321",-0.734693877551021,"LS.CEU","YRI",0.42897143356182,0.6601,0.1213,1757.4,1320.2,679.8,242.6,"LS(C2Y)",80
"322",-0.571428571428572,"LS.CEU","YRI",0.413976005092651,0.5924,0.1614,1677.2,1184.8,815.2,322.8,"LS(C2Y)",80
"323",-0.408163265306123,"LS.CEU","YRI",0.398911492344975,0.5253,0.2085,1583,1050.6,949.4,417,"LS(C2Y)",80
"324",-0.244897959183674,"LS.CEU","YRI",0.382322283179642,0.4573,0.2612,1477.6,914.6,1085.4,522.4,"LS(C2Y)",80
"325",-0.0816326530612246,"LS.CEU","YRI",0.363644314291408,0.389,0.3193,1361.4,778,1222,638.6,"LS(C2Y)",80
"326",0.0816326530612246,"LS.CEU","YRI",0.345651761231776,0.32415,0.38645,1227.1,648.3,1351.7,772.9,"LS(C2Y)",80
"327",0.244897959183673,"LS.CEU","YRI",0.32324853099491,0.26155,0.45245,1095.1,523.1,1476.9,904.9,"LS(C2Y)",80
"328",0.408163265306122,"LS.CEU","YRI",0.301506331558484,0.2061,0.52255,954.9,412.2,1587.8,1045.1,"LS(C2Y)",80
"329",0.571428571428571,"LS.CEU","YRI",0.281635443014454,0.161,0.5894,821.2,322,1678,1178.8,"LS(C2Y)",80
"330",0.73469387755102,"LS.CEU","YRI",0.263013447990384,0.12235,0.6571,685.8,244.7,1755.3,1314.2,"LS(C2Y)",80
"331",0.897959183673469,"LS.CEU","YRI",0.246516787725234,0.0912,0.72125,557.5,182.4,1817.6,1442.5,"LS(C2Y)",80
"332",1.06122448979592,"LS.CEU","YRI",0.232654151649461,0.068,0.77565,448.7,136,1864,1551.3,"LS(C2Y)",80
"333",1.22448979591837,"LS.CEU","YRI",0.214277012871229,0.04785,0.82445,351.1,95.7,1904.3,1648.9,"LS(C2Y)",80
"334",1.38775510204082,"LS.CEU","YRI",0.200076627404529,0.0332,0.86735,265.3,66.4,1933.6,1734.7,"LS(C2Y)",80
"335",1.55102040816327,"LS.CEU","YRI",0.180788882007563,0.02155,0.9021,195.8,43.1,1956.9,1804.2,"LS(C2Y)",80
"336",1.71428571428571,"LS.CEU","YRI",0.167273894586086,0.01415,0.92935,141.3,28.3,1971.7,1858.7,"LS(C2Y)",80
"337",1.87755102040816,"LS.CEU","YRI",0.151219725195403,0.0088,0.9509,98.2,17.6,1982.4,1901.8,"LS(C2Y)",80
"338",2.04081632653061,"LS.CEU","YRI",0.148313389569251,0.0057,0.96715,65.7,11.4,1988.6,1934.3,"LS(C2Y)",80
"339",2.20408163265306,"LS.CEU","YRI",0.144849530888552,0.00365,0.9784,43.2,7.3,1992.7,1956.8,"LS(C2Y)",80
"340",2.36734693877551,"LS.CEU","YRI",0.140346999748091,0.0024,0.9857,28.6,4.8,1995.2,1971.4,"LS(C2Y)",80
"341",2.53061224489796,"LS.CEU","YRI",0.132344720496894,0.00125,0.9919,16.2,2.5,1997.5,1983.8,"LS(C2Y)",80
"342",2.69387755102041,"LS.CEU","YRI",0.107077922077922,6e-04,0.99515,9.7,1.2,1998.8,1990.3,"LS(C2Y)",80
"343",2.85714285714286,"LS.CEU","YRI",0.145634920634921,0.00045,0.9971,5.8,0.9,1999.1,1994.2,"LS(C2Y)",80
"344",3.02040816326531,"LS.CEU","YRI",0.0916666666666667,0.00015,0.9982,3.6,0.3,1999.7,1996.4,"LS(C2Y)",80
"345",3.18367346938775,"LS.CEU","YRI",0.1,1e-04,0.99885,2.3,0.2,1999.8,1997.7,"LS(C2Y)",80
"346",3.3469387755102,"LS.CEU","YRI",NA,5e-05,0.9993,1.4,0.1,1999.9,1998.6,"LS(C2Y)",80
"347",3.51020408163265,"LS.CEU","YRI",NA,5e-05,0.99965,0.7,0.1,1999.9,1999.3,"LS(C2Y)",80
"348",3.6734693877551,"LS.CEU","YRI",NA,5e-05,0.9998,0.4,0.1,1999.9,1999.6,"LS(C2Y)",80
"349",3.83673469387755,"LS.CEU","YRI",NA,0,0.9999,0.2,0,2000,1999.8,"LS(C2Y)",80
"350",4,"LS.CEU","YRI",NA,0,1,0,0,2000,2000,"LS(C2Y)",80
"351",-4,"JLS","YRI",0.499974993748437,0.9999,0,2000,1999.8,0.2,0,"JLS(Y&C2Y)",80
"352",-3.83673469387755,"JLS","YRI",0.499937484371093,0.99975,0,2000,1999.5,0.5,0,"JLS(Y&C2Y)",80
"353",-3.6734693877551,"JLS","YRI",0.499924981245311,0.9997,0,2000,1999.4,0.6,0,"JLS(Y&C2Y)",80
"354",-3.51020408163265,"JLS","YRI",0.499887453099202,0.99955,0,2000,1999.1,0.9,0,"JLS(Y&C2Y)",80
"355",-3.3469387755102,"JLS","YRI",0.499799887431205,0.9992,0,2000,1998.4,1.6,0,"JLS(Y&C2Y)",80
"356",-3.18367346938776,"JLS","YRI",0.499662196548827,0.99865,0,2000,1997.3,2.7,0,"JLS(Y&C2Y)",80
"357",-3.02040816326531,"JLS","YRI",0.499386620423122,0.99755,0,2000,1995.1,4.9,0,"JLS(Y&C2Y)",80
"358",-2.85714285714286,"JLS","YRI",0.498935028234598,0.9957,5e-05,1999.9,1991.4,8.6,0.1,"JLS(Y&C2Y)",80
"359",-2.69387755102041,"JLS","YRI",0.498205657140509,0.99275,1e-04,1999.8,1985.5,14.5,0.2,"JLS(Y&C2Y)",80
"360",-2.53061224489796,"JLS","YRI",0.497359950484029,0.98915,0.00035,1999.3,1978.3,21.7,0.7,"JLS(Y&C2Y)",80
"361",-2.36734693877551,"JLS","YRI",0.495798426193877,0.9826,0.00075,1998.5,1965.2,34.8,1.5,"JLS(Y&C2Y)",80
"362",-2.20408163265306,"JLS","YRI",0.493454546150825,0.9728,0.0014,1997.2,1945.6,54.4,2.8,"JLS(Y&C2Y)",80
"363",-2.04081632653061,"JLS","YRI",0.490401921336059,0.9596,0.00285,1994.3,1919.2,80.8,5.7,"JLS(Y&C2Y)",80
"364",-1.87755102040816,"JLS","YRI",0.485694423799121,0.94065,0.00395,1992.1,1881.3,118.7,7.9,"JLS(Y&C2Y)",80
"365",-1.71428571428571,"JLS","YRI",0.480205654229174,0.91725,0.00715,1985.7,1834.5,165.5,14.3,"JLS(Y&C2Y)",80
"366",-1.55102040816327,"JLS","YRI",0.472706722773491,0.88615,0.01155,1976.9,1772.3,227.7,23.1,"JLS(Y&C2Y)",80
"367",-1.38775510204082,"JLS","YRI",0.463562659737823,0.84775,0.019,1962,1695.5,304.5,38,"JLS(Y&C2Y)",80
"368",-1.22448979591837,"JLS","YRI",0.45308484769923,0.80385,0.0297,1940.6,1607.7,392.3,59.4,"JLS(Y&C2Y)",80
"369",-1.06122448979592,"JLS","YRI",0.440820087308347,0.75245,0.04555,1908.9,1504.9,495.1,91.1,"JLS(Y&C2Y)",80
"370",-0.897959183673469,"JLS","YRI",0.425612105888089,0.6919,0.06625,1867.5,1383.8,616.2,132.5,"JLS(Y&C2Y)",80
"371",-0.734693877551021,"JLS","YRI",0.410029968183089,0.63045,0.0929,1814.2,1260.9,739.1,185.8,"JLS(Y&C2Y)",80
"372",-0.571428571428572,"JLS","YRI",0.391117464942273,0.56075,0.12705,1745.9,1121.5,878.5,254.1,"JLS(Y&C2Y)",80
"373",-0.408163265306123,"JLS","YRI",0.371851627926956,0.4909,0.1708,1658.4,981.8,1018.2,341.6,"JLS(Y&C2Y)",80
"374",-0.244897959183674,"JLS","YRI",0.351620890295287,0.42125,0.2234,1553.2,842.5,1157.5,446.8,"JLS(Y&C2Y)",80
"375",-0.0816326530612246,"JLS","YRI",0.33072813909271,0.355,0.28175,1436.5,710,1290,563.5,"JLS(Y&C2Y)",80
"376",0.0816326530612246,"JLS","YRI",0.306618386368692,0.2898,0.3448,1310.4,579.6,1420.4,689.6,"JLS(Y&C2Y)",80
"377",0.244897959183673,"JLS","YRI",0.282579575999393,0.22985,0.4165,1167,459.7,1540.3,833,"JLS(Y&C2Y)",80
"378",0.408163265306122,"JLS","YRI",0.261725105872982,0.18165,0.4876,1024.8,363.3,1636.7,975.2,"JLS(Y&C2Y)",80
"379",0.571428571428571,"JLS","YRI",0.239031908277625,0.13805,0.56045,879.1,276.1,1723.9,1120.9,"JLS(Y&C2Y)",80
"380",0.73469387755102,"JLS","YRI",0.221155863913173,0.1042,0.6329,734.2,208.4,1791.6,1265.8,"JLS(Y&C2Y)",80
"381",0.897959183673469,"JLS","YRI",0.195785708001822,0.073,0.70015,599.7,146,1854,1400.3,"JLS(Y&C2Y)",80
"382",1.06122448979592,"JLS","YRI",0.175404944394985,0.0507,0.76185,476.3,101.4,1898.6,1523.7,"JLS(Y&C2Y)",80
"383",1.22448979591837,"JLS","YRI",0.161692271038985,0.03535,0.81705,365.9,70.7,1929.3,1634.1,"JLS(Y&C2Y)",80
"384",1.38775510204082,"JLS","YRI",0.14896306145235,0.02425,0.86135,277.3,48.5,1951.5,1722.7,"JLS(Y&C2Y)",80
"385",1.55102040816327,"JLS","YRI",0.133276328159576,0.0158,0.89725,205.5,31.6,1968.4,1794.5,"JLS(Y&C2Y)",80
"386",1.71428571428571,"JLS","YRI",0.123709531496516,0.0102,0.9276,144.8,20.4,1979.6,1855.2,"JLS(Y&C2Y)",80
"387",1.87755102040816,"JLS","YRI",0.11186073507652,0.0065,0.94885,102.3,13,1987,1897.7,"JLS(Y&C2Y)",80
"388",2.04081632653061,"JLS","YRI",0.0949549655397629,0.00375,0.9643,71.4,7.5,1992.5,1928.6,"JLS(Y&C2Y)",80
"389",2.20408163265306,"JLS","YRI",0.0837498405121749,0.00205,0.9775,45,4.1,1995.9,1955,"JLS(Y&C2Y)",80
"390",2.36734693877551,"JLS","YRI",0.0778841319585141,0.0011,0.98635,27.3,2.2,1997.8,1972.7,"JLS(Y&C2Y)",80
"391",2.53061224489796,"JLS","YRI",0.0980708180708181,0.00085,0.9919,16.2,1.7,1998.3,1983.8,"JLS(Y&C2Y)",80
"392",2.69387755102041,"JLS","YRI",0.107790346907994,0.00055,0.99555,8.9,1.1,1998.9,1991.1,"JLS(Y&C2Y)",80
"393",2.85714285714286,"JLS","YRI",0.119285714285714,3e-04,0.9978,4.4,0.6,1999.4,1995.6,"JLS(Y&C2Y)",80
"394",3.02040816326531,"JLS","YRI",0.0958333333333333,0.00015,0.9988,2.4,0.3,1999.7,1997.6,"JLS(Y&C2Y)",80
"395",3.18367346938775,"JLS","YRI",NA,0,0.9992,1.6,0,2000,1998.4,"JLS(Y&C2Y)",80
